clone_id,productivity,stability,quality_potential,G_platform,platform_group,CN_true,CN_obs,k_decay_i
CLONE_1560,57.907309624770335,0.8337554029859144,0.4563712889467531,0.7354378472311301,1,2,3,0.030570123092786422
CLONE_1561,113.60208516326601,0.7936440822888238,0.7034540299551187,0.7754393955417522,1,3,3,0.029626647203190012
CLONE_1562,82.80090208863345,0.8327302189286492,0.8653856485258057,0.7085797251511866,1,3,3,0.023550800711605438
CLONE_1563,45.15660754060502,0.6149576989137253,0.6895051851301587,0.7459878750912334,1,3,2,0.028962819020124993
CLONE_1564,105.46698056194948,0.8433895479684965,0.8617081716817525,0.7004619078358781,1,3,3,0.0337476721745265
CLONE_1565,37.071681724721586,0.34899380266781843,0.8224157305507807,0.727801147316362,1,3,3,0.03705886086575067
CLONE_1566,192.03114202627378,0.7212968572688427,0.7784448944257479,0.6802041427901789,1,3,4,0.032873403969811935
CLONE_1567,61.7615756520181,0.8230770402275565,1.0,0.7691303067691222,1,3,3,0.03809783343335891
CLONE_1568,98.22692093061347,0.6407540079862264,0.7220111982607677,0.7609504530686342,1,3,2,0.032119222645464796
CLONE_1569,102.89977840568737,0.6339018031924539,0.8619062439549758,0.7168921198222135,1,3,3,0.028490793187668086
CLONE_1570,79.13679283950552,0.8741287108179656,0.5295083188774851,0.7387101501587631,1,5,5,0.030269442359590424
CLONE_1571,127.735871494228,0.5541652216967368,0.8219198390122363,0.7321920706798347,1,3,3,0.03502605254962385
CLONE_1572,67.58973968716744,0.7106788031809617,0.7574753434997095,0.7126195894064989,1,5,5,0.031219032442117836
CLONE_1573,155.99252902470678,0.5729928379651625,0.630138587103799,0.7346762308297109,1,3,3,0.02951402240306894
CLONE_1574,32.90075630401796,0.6970421052095539,0.8647192129884225,0.717801889343729,1,3,3,0.02572875540103576
CLONE_1575,93.17128844586084,0.644056419949921,0.7002772324047495,0.7589718214161886,1,3,3,0.02842484885189152
CLONE_1576,328.54713274395374,0.9185308700707813,1.0,0.7247962306257205,1,3,4,0.030620758867151772
CLONE_1577,42.72914493428281,0.6342565749585172,0.4515309668594094,0.7955288658903076,1,3,2,0.029786168129903392
CLONE_1578,52.66750177560972,0.5474257613697713,0.8438263725167482,0.7287565231659558,1,3,3,0.028079792611572778
CLONE_1579,112.21837108379545,0.7899847984841143,0.8195880498095127,0.7343713627607223,1,2,2,0.041052290787406236
CLONE_1580,102.50273066891687,0.7057687160986792,0.7626337377863952,0.746347062475479,1,4,4,0.03556280298820056
CLONE_1581,108.8996216614365,0.6544177875124395,0.73114147986921,0.7550181478003963,1,3,2,0.04515316810652063
CLONE_1582,126.89556271073481,0.6324170088893387,0.8131082659018911,0.7333519610710648,1,4,4,0.025545444968944595
CLONE_1583,132.55106984625664,0.7448323532590364,0.968462024921799,0.7457281066674544,1,3,3,0.034062996489860276
CLONE_1584,196.07342275725642,0.6014982254453951,0.5524457432092258,0.7364155187955171,1,4,4,0.030448866027234213
CLONE_1585,112.16554791474458,0.7899864479319858,0.6824992045729783,0.7074875087793564,1,3,4,0.032595949742059115
CLONE_1586,70.95976707032129,0.7711843454581311,0.644584021252435,0.6990498574876919,1,3,3,0.04289932691730138
CLONE_1587,125.9284190052065,0.7821269682854121,0.6511101170647294,0.7511746886433036,1,2,2,0.025036034306991986
CLONE_1588,344.0756921539993,0.672889699507086,0.8602329254593561,0.7733955526181608,1,4,4,0.029824582357989165
CLONE_1589,76.20854061342908,0.6971588946204219,0.8877264321553775,0.6803448444513187,1,3,3,0.029050066066944758
CLONE_1590,45.01988041331424,0.6656703822682103,0.9555842319754049,0.686717066095208,1,4,4,0.029836530261448342
CLONE_1591,167.95165474086278,0.7502091589117884,0.8967532215443529,0.6864052828218492,1,2,2,0.023680169364266538
CLONE_1592,72.3254222377076,0.33283403491677477,0.9189435174364204,0.7532964971567843,1,2,2,0.03941102555157326
CLONE_1593,18.6205567074683,0.6848834841877882,0.5988452212648657,0.7556156106564123,1,3,3,0.039646572392598646
CLONE_1594,152.13281202061154,0.68284895974147,1.0,0.7013111172703116,1,3,4,0.035464148482026746
CLONE_1595,59.100965510468285,0.6323840992998446,0.7844581083841892,0.7909841681317563,1,3,3,0.026588628093907874
CLONE_1596,79.26101436967178,0.8906758164295143,0.960156765034715,0.7195549359510292,1,3,3,0.03388208092884951
CLONE_1597,120.65448806403707,0.6104261580818465,0.5984263011419468,0.7712436199279872,1,5,5,0.037008140030799955
CLONE_1598,97.33292255776786,0.6330466940817512,0.7741950783344951,0.7542262725641766,1,3,3,0.03444960101659707
CLONE_1599,138.14697988989002,0.6653920436403689,0.944009080301579,0.7018838749254405,1,3,3,0.03226025539156416
CLONE_1600,62.241920069225436,0.7885295237638466,0.8092457225354268,0.718552955706021,1,3,3,0.04015821989798388
CLONE_1601,128.1127877656099,0.744510290429033,0.6854006863820503,0.7045661828286247,1,4,4,0.02922045880195772
CLONE_1602,64.57589331331297,0.6061665056889001,1.0,0.6896218701772018,1,2,2,0.03168727749931133
CLONE_1603,141.7804368261009,0.6622906163870614,0.6300907672673747,0.7235254220258052,1,3,3,0.035697481453264276
CLONE_1604,119.27668112693829,0.8740841109080404,0.8041058794829912,0.6942809106227001,1,2,3,0.034087005216462817
CLONE_1605,46.723876472642246,0.7517614664403436,0.8977170322047396,0.7258678921401651,1,4,4,0.03534774944441274
CLONE_1606,183.5437093525631,0.6869627374001388,1.0,0.7841376264243142,1,3,3,0.03520790337958952
CLONE_1607,58.48862368666892,0.6945543052740473,0.7411862122881391,0.7511029228159515,1,3,3,0.03516214511016011
CLONE_1608,148.47995535267486,0.7518933567194954,0.7629535608709395,0.7143142409487514,1,3,4,0.030769296579682436
CLONE_1609,100.70264067880622,0.5992258621876827,0.743095598528972,0.7118100953660362,1,2,2,0.029271497432530894
CLONE_1610,325.0862161446382,0.6730091144597561,0.8364416223394078,0.7190657116727174,1,4,4,0.03317547530408675
CLONE_1611,73.45779836319497,0.43769469692071483,0.9036071376224649,0.7876252309678866,1,3,3,0.040768853505409146
CLONE_1612,69.93166657294546,0.6036508839321107,0.961475191438832,0.6977796192484399,1,4,4,0.032379029771947225
CLONE_1613,77.19048948231007,0.9059309219315623,0.926085881190866,0.7310064037807114,1,2,1,0.03555745542914184
CLONE_1614,68.72719911080529,0.5354993252300013,0.7343519488805799,0.7445597236701389,1,3,3,0.03305278034754942
CLONE_1615,149.535167841831,0.2256650287572513,0.9340845587118957,0.7653652835991986,1,3,3,0.044092904224509545
CLONE_1616,27.25119339166048,0.4685450090728068,0.819176233946711,0.7211351637493303,1,3,3,0.031834566082604314
CLONE_1617,42.7535742031388,0.5012253358285197,0.9098601159512052,0.7017402658477098,1,4,4,0.03557580020642
CLONE_1618,40.191136641142634,0.710027329517128,0.9285557790414991,0.7395103421967647,1,3,3,0.029177759012723167
CLONE_1619,166.24337352176138,0.45351101416224987,1.0,0.7680262261455917,1,3,3,0.027472186526223904
CLONE_1620,279.8892744055337,0.8624352362721364,0.7525257776772767,0.7229350651674769,1,3,3,0.03246637148806978
CLONE_1621,72.269543944135,0.589672235100914,0.7270341848695517,0.7055954736896461,1,2,1,0.03879939983798609
CLONE_1622,87.84063165886809,0.755933160523786,0.8633007593784036,0.734296335977678,1,6,6,0.03574028308956754
CLONE_1623,81.15015191435727,0.5476185020384964,0.982493055326233,0.6805850896603215,1,2,2,0.023766571256501567
CLONE_1624,190.69705726624352,0.8257911272274765,0.8146678793611098,0.7245612805322823,1,3,3,0.03627645766570579
CLONE_1625,44.619563793248425,0.7630164862883351,0.9990841510838551,0.7643546301818666,1,3,3,0.02583002381026053
CLONE_1626,107.0686300910245,0.6835719154189942,0.9097297833649527,0.7560652709488973,1,4,5,0.036864127152185136
CLONE_1627,167.43043596113063,0.5272549650483451,0.776110991384138,0.7267946686023289,1,3,3,0.0352653730458704
CLONE_1628,121.66534351421775,0.7162491865305336,0.8983408310547047,0.7771092854551102,1,3,3,0.03177784257196316
CLONE_1629,90.5328947308838,0.5011265647017769,0.7553363863466822,0.7835510054013656,1,2,2,0.036245961938452156
CLONE_1630,158.44341678860806,0.8451478132146438,0.851345901334468,0.750187574119434,1,2,2,0.03123752635034147
CLONE_1631,12.621218989461228,0.6645071605467943,0.6391469011217773,0.6856444004590692,1,3,4,0.03323636619479155
CLONE_1632,142.61525674876307,0.7829462810896952,0.7834131526796739,0.6721693699568109,1,4,4,0.02619334909918179
CLONE_1633,49.985377826594465,0.40138709882345963,0.9684601981157845,0.7698604719822886,1,2,2,0.03127472293390802
CLONE_1634,26.333567651571077,0.8260509674634859,0.9149690272400332,0.7382145427282201,1,5,4,0.03733082806634504
CLONE_1635,130.26358635456563,0.7806456315310019,0.9024111476147034,0.7764909577225646,1,4,3,0.026617428062448493
CLONE_1636,202.5790263208864,0.7446070061547694,0.8496201271925827,0.6898028114248118,1,2,2,0.03674615674633992
CLONE_1637,70.98538676958326,0.5669961290638466,0.8359464316233859,0.7262784662655258,1,2,2,0.024009080929452555
CLONE_1638,153.57791167589602,0.7313626890274961,0.6270156551690288,0.7603097750143404,1,2,2,0.027188680093944352
CLONE_1639,260.36271334739314,0.7522520882662891,0.772711294984756,0.7089999210862951,1,3,3,0.03100108058142163
CLONE_1640,214.14428320981838,0.7599753699132834,0.8386538453036554,0.7599157665082913,1,3,3,0.033257417979289376
CLONE_1641,266.68326336485705,0.6861370928765751,0.6377269213046054,0.7274222192536265,1,3,3,0.029824588995751477
CLONE_1642,142.40733781445934,0.6038001852076595,0.5442935257718592,0.7318853367515954,1,3,3,0.0297027317165574
CLONE_1643,88.4753343243596,0.4845854072325862,0.970812609876594,0.6947572337164982,1,3,3,0.03837146737329741
CLONE_1644,29.394901275986754,0.44125600572638024,0.8111981461786375,0.7384075029056242,1,4,4,0.03884361120702681
CLONE_1645,72.35992521972963,0.45390991926064583,0.8473702565684257,0.7906616778477061,1,3,3,0.03049555101351728
CLONE_1646,47.06572796790938,0.7282471433692219,0.8919701919453871,0.7423470383236932,1,3,3,0.030634389968276894
CLONE_1647,409.126818205233,0.6866093078883577,0.6515481084435537,0.7070793950998346,1,4,5,0.03113031004745598
CLONE_1648,75.61510237072369,0.5911403269450308,0.7522768333309695,0.770180597751743,1,3,3,0.04532695518939415
CLONE_1649,91.78768493158262,0.7432994855208201,1.0,0.7080152939927612,1,3,3,0.03258279576397506
CLONE_1650,126.0839870420165,0.7697358569234249,0.7407823249972698,0.7787101447428502,1,3,3,0.041136367645568994
CLONE_1651,91.93467158763114,0.8309631334435523,0.756709604431778,0.6918443799832578,1,4,4,0.03627187614239715
CLONE_1652,295.56458129830804,0.4285178122397755,0.703241741788809,0.7390248319187873,1,4,4,0.03199278167430895
CLONE_1653,58.8592748360205,0.7000863822697618,0.6977282377042264,0.7736341995000501,1,4,4,0.029492380468285333
CLONE_1654,96.41303427636574,0.760725666980284,0.968807456531786,0.7047409393524438,1,3,2,0.036529441341489055
CLONE_1655,50.394273565266786,0.7732505014595239,0.43579748511270217,0.7335040382640219,1,3,3,0.02888494409819355
CLONE_1656,36.03634991136112,0.5687082763822149,0.7388282572097777,0.7637939229085953,1,4,4,0.030669330003607984
CLONE_1657,54.21195995523997,0.4919774878478918,0.8300310112578364,0.659635847238235,1,3,3,0.035875922462564235
CLONE_1658,83.06975565297394,0.5472627851123173,1.0,0.7575019720529939,1,3,3,0.031348060419439966
CLONE_1659,62.66692442015939,0.8093571856043571,0.6362589464514217,0.7284575803805711,1,3,3,0.03063052856446661
CLONE_1660,56.02249897954733,0.5062824097200279,0.6126721222153455,0.7714105501297576,1,4,4,0.031032917032400763
CLONE_1661,33.43706098825439,0.4040196931657377,0.6696912098907328,0.7059667755908308,1,4,4,0.029318966827399977
CLONE_1662,79.05322200268259,0.6629035168048023,0.9057684863385477,0.6882570936167515,1,3,3,0.0347666914828874
CLONE_1663,29.418185866096525,0.5644164249640411,0.8232787497686657,0.714745449995066,1,3,3,0.032677179133249495
CLONE_1664,143.56626961908663,0.8804469492884672,0.5879947304657324,0.7141064556007151,1,3,3,0.02651774894106668
CLONE_1665,89.58341124341615,0.6111233737222486,0.8209465828807236,0.7249255364208425,1,3,3,0.03020840103058975
CLONE_1666,30.42300804814602,0.8849389509571355,1.0,0.717017064627656,1,3,3,0.030759038312427198
CLONE_1667,62.03218013503391,0.6576566791697364,0.8428885700159167,0.6679250375220567,1,2,2,0.030726745697360128
CLONE_1668,46.185741827369014,0.7066101664148485,0.8369487797387424,0.7282489461187164,1,2,2,0.035555819945707695
CLONE_1669,106.07145664427148,0.7530011148679165,0.8416613585228735,0.7378395187196335,1,3,3,0.029250921138662796
CLONE_1670,229.8072951884565,0.8647143237178262,0.8637848733903035,0.7253214903637034,1,4,4,0.04875566365450491
CLONE_1671,22.838974826954615,0.6217344216778247,0.618123845511342,0.7394331129601036,1,3,4,0.04000775965472776
CLONE_1672,91.84830156362052,0.5225989323612434,0.7725189816795384,0.7335564614598639,1,3,3,0.039978849478483756
CLONE_1673,69.20881016486216,0.5528686582859865,0.7793259821974959,0.6884109862154616,1,2,2,0.027831967424470916
CLONE_1674,135.191526427029,0.7621289359096477,0.73306785046007,0.7220939378606173,1,3,3,0.02396641792997739
CLONE_1675,104.630402690824,0.7885872743185741,0.9058901433149738,0.7344044016505008,1,4,4,0.030888368223647947
CLONE_1676,46.142827861939864,0.8108461098546904,0.7165297501959341,0.7240067697184893,1,2,1,0.033962907398762274
CLONE_1677,74.85888751595348,0.8448021060139667,0.73789479286215,0.6848349697355317,1,5,5,0.03171996427925712
CLONE_1678,48.930723843986335,0.8568948279847803,0.623083800142982,0.7655705964233913,1,3,3,0.030017082522037154
CLONE_1679,164.95686498464542,0.5979255082608851,0.8649907215637974,0.701442555940205,1,2,2,0.02503042049630567
CLONE_1680,85.14637909369206,0.21259880389455327,0.9424932244240918,0.6928911158822425,1,3,3,0.029383077057467847
CLONE_1681,320.57927736240583,0.6685531160563978,0.7529601381592373,0.7322606868131867,1,3,3,0.031336328015231646
CLONE_1682,80.97817313684229,0.8261426243575394,0.9266294371409494,0.7216450851017439,1,3,3,0.030172623682190914
CLONE_1683,55.08163176266932,0.5288557126229254,0.7830310912319625,0.7484224386414912,1,4,5,0.030146874634768988
CLONE_1684,29.536654709889596,0.8045355310894196,0.4315573973293753,0.7560046004028277,1,3,3,0.028832320983596185
CLONE_1685,25.619162863389917,0.6986508947752066,0.7978497225095287,0.7517718730925443,1,4,4,0.04165697637489892
CLONE_1686,27.940780463935,0.6861026065953761,0.780589330082496,0.7310059912166675,1,3,3,0.03614386356939253
CLONE_1687,102.51249278201519,0.8106077314876314,0.8247824929032993,0.747060267742966,1,3,3,0.037511275957597796
CLONE_1688,127.02279779217565,0.5872632114963212,0.8331872400281155,0.6826545533713908,1,4,3,0.03385734323807204
CLONE_1689,30.002587111724665,0.8389076661582997,0.7045360212516321,0.7620867220182345,1,4,4,0.026601707684782195
CLONE_1690,145.96743138198664,0.7855768420630374,1.0,0.7189532994431417,1,2,2,0.03630678977920418
CLONE_1691,61.21284094346834,0.9238129509524979,0.8051111439372272,0.7850750948697486,1,3,3,0.03978434425171749
CLONE_1692,105.76475709812274,0.6843290090978341,0.7736522951615799,0.7629135711606888,1,5,5,0.04066423368400037
CLONE_1693,277.9524420570478,0.6355091195876399,0.9132707799689999,0.725200646483143,1,4,4,0.035686977725273336
CLONE_1694,146.61766606276086,0.8693299860693456,0.8155621781634653,0.7316895476231493,1,2,2,0.03250481519507424
CLONE_1695,75.24529592925937,0.7066159903314212,1.0,0.7645176668868642,1,4,4,0.032490779930684
CLONE_1696,47.40042119524239,0.3938789194128075,0.7602472209901949,0.6594809860338077,1,4,4,0.035130081497996145
CLONE_1697,17.329743976307277,0.9244157127387574,0.8647461108996023,0.7263069269058666,1,2,2,0.02540862948696489
CLONE_1698,51.79915767329632,0.7150636924375504,0.7016313718445463,0.7782010486466873,1,3,3,0.035767048021562824
CLONE_1699,73.49728180865766,0.8822550956749224,0.941139628960069,0.7552345648448598,1,3,3,0.030216474013364584
CLONE_1700,38.95880678284357,0.7400061054859709,0.8551827980779323,0.7056485648147899,1,2,3,0.04527070378910945
CLONE_1701,82.33311359511616,0.530596527461735,0.7530007321976053,0.7402313204652516,1,4,4,0.031067600169062723
CLONE_1702,103.46636753621888,0.7467295090121573,0.6604110819256824,0.7012999979802689,1,6,6,0.03346234069224765
CLONE_1703,76.73927805477474,0.8107404076445208,0.6045283598766966,0.7208697537705142,1,4,4,0.03321322119905159
CLONE_1704,53.86206888064181,0.5547715544865406,0.8711997102724616,0.7407894244232678,1,3,3,0.029295076729381902
CLONE_1705,95.65478725362131,0.659654602590583,0.6011161069868791,0.7458260985888726,1,3,3,0.03480758783601479
CLONE_1706,116.00047781114239,0.7188287528610255,1.0,0.7520196246115913,1,3,3,0.03421121883119402
CLONE_1707,36.79284821194247,0.8969013037010815,0.6284796421898831,0.76585783619,1,2,2,0.03788899931911993
CLONE_1708,225.31346973701622,0.4216982361778261,0.7746832846188891,0.694436065216852,1,3,3,0.036208981863218706
CLONE_1709,73.04299860303557,0.7346481665420908,0.6805615251661775,0.731766411670764,1,2,2,0.033425270051873575
CLONE_1710,85.26289682427911,0.7852346822112068,0.8079652689924713,0.7052548069938837,1,3,3,0.028743828387717614
CLONE_1711,138.6239154767647,0.4862222438344212,0.8091203356562302,0.7191343064822149,1,3,2,0.02886941562934819
CLONE_1712,105.41509410633776,0.9748061128951739,0.8657671609883657,0.7082364635607423,1,4,4,0.04167042728596001
CLONE_1713,165.63871533554655,0.8501208670412317,0.5801617096050536,0.7455296393513333,1,3,3,0.032927628533021
CLONE_1714,96.3845029551133,0.4606492519079719,0.7026164369147206,0.760960543766176,1,2,3,0.044377117576016874
CLONE_1715,55.59717868239412,0.6721179778841522,0.9572208323226258,0.7624306791479586,1,3,3,0.02874607647611057
CLONE_1716,108.15823045047857,0.5647245328312125,0.9006439539153254,0.6972473389141441,1,3,3,0.04516451598397531
CLONE_1717,42.47761402031691,0.623330077320252,0.4233534509617761,0.7274067972519326,1,5,5,0.028211031348953152
CLONE_1718,83.69693239375663,0.6897094211441065,0.8640674842448547,0.6963686135265997,1,2,2,0.030431620721343033
CLONE_1719,82.0064257026604,0.3333846838149085,0.6467009567212746,0.6953106022592508,1,3,3,0.03472853353799371
CLONE_1720,67.3034825294257,0.32537088039697354,0.7209195641428352,0.7111016094799347,1,2,2,0.037745674195474394
CLONE_1721,71.69403669879729,0.7043763365516554,0.7800878876895322,0.7410618104002985,1,2,2,0.035979598887159944
CLONE_1722,22.770315569260795,0.7178477068415678,1.0,0.7460844860502394,1,3,3,0.02439244488493103
CLONE_1723,53.54318590592094,0.6804519441219944,0.6591097013553461,0.7499103900413414,1,2,2,0.02982597155094285
CLONE_1724,90.76410010064757,0.7403853978820445,0.5989149824549577,0.7481658159158567,1,3,2,0.02736901697914923
CLONE_1725,94.10993136868183,0.5499190082144918,0.8706218315330738,0.7053326315890868,1,3,3,0.026417935756120777
CLONE_1726,41.59495862083565,0.7544815136015495,0.8077438427862247,0.7644824890581492,1,3,3,0.03242096390651289
CLONE_1727,190.87788150863597,0.7643736302878988,0.9971902350884778,0.7540799669930521,1,2,2,0.02367700500301726
CLONE_1728,48.957461122591305,0.9342468650060873,0.7476934049940402,0.7187149941361718,1,4,4,0.037759086526157136
CLONE_1729,166.47010211918862,0.6432841418516333,0.9868755437172232,0.7198589470721414,1,3,3,0.03634143266742875
CLONE_1730,113.64444582621786,0.6529208575617524,0.8063990078081866,0.7112307024856168,1,3,3,0.04143606168681005
CLONE_1731,53.34060579237363,0.7524469909806053,0.8803370051378153,0.6913041738377003,1,3,2,0.027694761715653972
CLONE_1732,313.5232648707087,0.7475456119455116,1.0,0.7502420667496368,1,4,4,0.028106573596246163
CLONE_1733,39.279397806541034,0.6559596862621597,0.7809143613733613,0.7546020355527957,1,4,4,0.03805622386119376
CLONE_1734,170.15768105211447,0.7038683200283171,0.9549444942881606,0.7028887812368769,1,4,4,0.038490409559550624
CLONE_1735,169.00762290090688,0.7966458122191915,0.7092174757510832,0.6932209915612135,1,3,3,0.039786940685835555
CLONE_1736,48.58545934335872,0.7332366033857671,0.8425426348975356,0.7025602505764101,1,2,2,0.03864295595924913
CLONE_1737,224.64716584422268,0.7510988526981297,0.5907198531517074,0.734297440843993,1,3,3,0.03358608653986389
CLONE_1738,70.3372313818564,0.5640844505509943,0.7248878434353178,0.6884115066973336,1,3,3,0.030332824133976543
CLONE_1739,104.4872753098124,0.791862745718779,0.6530181080387994,0.7629952272661256,1,3,3,0.03628810273311991
CLONE_1740,94.60266454713461,0.7767124481423632,1.0,0.7613679023911082,1,2,2,0.03041580655985771
CLONE_1741,77.32843767525897,0.5244016101294393,1.0,0.7433877791693356,1,3,3,0.03301733152916814
CLONE_1742,150.259171788763,0.7761112424350176,0.757207745858796,0.7542594982065657,1,3,3,0.030691110562532174
CLONE_1743,147.65375144842147,0.5953428984528311,0.6912365625471862,0.7327878475316503,1,3,3,0.03382617737228001
CLONE_1744,27.935545594166417,0.9621225900091388,0.6037562005858266,0.7445537631792203,1,5,5,0.03915586102703659
CLONE_1745,222.15889962842877,0.6554872427596451,0.8361480245625879,0.6910371759730655,1,4,4,0.030840313202452174
CLONE_1746,26.70893356936328,0.5917922678168919,0.7224380850012044,0.7700461694924253,1,3,3,0.030145405784134476
CLONE_1747,184.8397261633417,0.6193551764522329,0.7179705918868768,0.7164453422519926,1,4,4,0.03198668366043375
CLONE_1748,186.18397904895713,0.7398443451863406,1.0,0.7272430977055315,1,3,3,0.027232009405203494
CLONE_1749,40.12597107221984,0.6397504938968162,0.7724959155517689,0.7978773367072931,1,3,3,0.03590433936461932
CLONE_1750,63.4207550512071,0.7655398728555189,0.8939496844497444,0.7245209074756115,1,3,3,0.0330730226659431
CLONE_1751,41.74905648262203,0.6196470408877364,0.8136002215446947,0.7522987753745655,1,4,4,0.03232793671615721
CLONE_1752,77.76105185257029,0.559720440092136,0.6014244200026884,0.7459599290162362,1,4,4,0.03414233060672284
CLONE_1753,67.56598658172473,0.698998681971674,0.5240407062338215,0.6899909958795665,1,3,3,0.026053374537142134
CLONE_1754,134.02475998031525,0.466578227141673,0.8812423471602903,0.7005752275286713,1,2,2,0.040098461085573564
CLONE_1755,228.49091389957533,0.8355360407240071,1.0,0.7867395888995926,1,4,4,0.030062929316622147
CLONE_1756,225.91476729972504,0.6062063028346367,0.8566911483521665,0.7477927017432611,1,3,3,0.030723460363926338
CLONE_1757,57.13137749795681,0.7279123861988994,0.9004717322843595,0.7305606135275795,1,3,3,0.0370028775089968
CLONE_1758,67.31653559273096,0.5196281131682526,0.6745675114601866,0.7149713538091381,1,2,2,0.03562063490437378
CLONE_1759,29.20749467791276,0.42435958716578187,0.9524578962706745,0.7403928956385609,1,5,4,0.04386292842594679
CLONE_1760,48.322777453772396,0.8717989533265218,0.9591184587887845,0.7431245185258429,1,3,4,0.028119523557667118
CLONE_1761,166.67548200547176,0.601423697398024,0.7034973066791681,0.7376864316479516,1,3,3,0.028235859341376537
CLONE_1762,281.1398438019597,0.5209771266825406,0.8888318425736188,0.7613952316488776,1,4,4,0.027163106750741586
CLONE_1763,37.70286712349179,0.8060384565486547,0.5335595203382546,0.704739707919211,1,4,4,0.03315748442219984
CLONE_1764,59.0276933252051,0.9249536947302015,0.9064797973630228,0.7005450706523789,1,4,4,0.031207335363666946
CLONE_1765,77.38605500637341,0.711069630701138,0.7312684645444547,0.7606889878988249,1,2,1,0.02928118971875618
CLONE_1766,111.14934393090377,0.7724434171828309,0.6270417716610424,0.7886660029748495,1,4,5,0.032181416244387834
CLONE_1767,48.34203397247383,0.8427321036894999,0.8709458855740875,0.7551718616512308,1,3,3,0.027838467140507216
CLONE_1768,115.00403136544506,0.7862758470917399,0.5466507196108689,0.7675740106707561,1,3,3,0.04098201263196536
CLONE_1769,56.12841866413114,0.6246635149376917,0.8637166429720747,0.7288456775345887,1,2,2,0.02926391809973381
CLONE_1770,84.00050994915527,0.891840809253504,0.638257349318861,0.7388340398199542,1,3,3,0.029831604591484467
CLONE_1771,124.36751338471385,0.6342996461015373,0.6060993404116578,0.7384443074588963,1,3,3,0.022719079615407017
CLONE_1772,85.03659905034239,0.8695899074883793,0.8156651786080583,0.729420810823356,1,3,3,0.025391462219879823
CLONE_1773,63.017375235259465,0.6534302276615889,0.7869812200376466,0.7705986392484969,1,3,3,0.029756092543809644
CLONE_1774,73.0437928256001,0.6664564618721618,1.0,0.7626705854567473,1,2,2,0.031044317867470216
CLONE_1775,79.37294703301248,0.4606478256433654,0.6124223541770777,0.7191228594524556,1,3,3,0.03620319031118233
CLONE_1776,64.53386533171005,0.6632829720727498,0.9992542536934457,0.6798676061056224,1,3,2,0.025968894661632453
CLONE_1777,70.62389820974404,0.7107510373888983,0.6360043521375631,0.7291795333356828,1,3,2,0.03478080664461746
CLONE_1778,257.03276167045897,0.8253742159387163,0.9395422264971779,0.6956783417054635,1,3,3,0.0356899121921522
CLONE_1779,115.89690538442035,0.8454340408967407,0.9787050664395911,0.7317562252329816,1,2,2,0.03597348027614355
CLONE_1780,72.62453644355053,0.7153844597038652,0.8457562370203398,0.6981745159025529,1,4,4,0.03796212895853359
CLONE_1781,139.17278186388162,0.5766725130654302,0.6936013289341131,0.7664686549151529,1,3,3,0.027301784736158047
CLONE_1782,67.3731796249202,0.8626102362093488,0.5814447642829331,0.7507588153253207,1,3,4,0.035248562998852144
CLONE_1783,205.6759289057127,0.48796762053014975,0.5125562275267326,0.7500763887646105,1,4,4,0.042351939819411565
CLONE_1784,110.53710558602283,0.5853327380410993,1.0,0.7614831116100085,1,3,2,0.04009615970064125
CLONE_1785,78.78545007199283,0.7063226357275436,0.7641112112499852,0.7424355502145221,1,3,3,0.043165149541887965
CLONE_1786,116.32079226651307,0.7676485369765458,0.6436053971072894,0.7468761099254287,1,3,2,0.033696385081200195
CLONE_1787,34.46822081024518,0.5517394393932887,0.6276198659095766,0.771218584327902,1,7,7,0.02973908536836356
CLONE_1788,38.44628150079763,0.7597985011368229,0.8315144279455611,0.7270730408462984,1,3,2,0.02223526019735423
CLONE_1789,34.07290250111687,0.47139169564593786,0.7560788659403379,0.7485261816954253,1,2,2,0.026972812300496238
CLONE_1790,103.80531003248359,0.9016021576567881,0.5061047870468997,0.698892421733373,1,5,5,0.030036999641368092
CLONE_1791,302.99111034791264,0.598685191308145,0.932500866611397,0.7333901629370766,1,4,5,0.030860369435333285
CLONE_1792,410.02494226832187,0.8485458960940893,0.86636781070587,0.7923077640238604,1,3,3,0.028860593437380285
CLONE_1793,133.14875535323762,0.41799854536491926,1.0,0.754400976783764,1,3,3,0.034198292925239154
CLONE_1794,111.03419738548408,0.47531498127674154,0.9834237073036749,0.7285149062923746,1,2,2,0.03346371019941541
CLONE_1795,24.051266406235133,0.8896135066431454,0.34337030979245853,0.738788467953155,1,3,3,0.032700259896836906
CLONE_1796,57.914570509669225,0.46335844400525145,1.0,0.7304388519554527,1,3,4,0.03656290238711054
CLONE_1797,45.15626074588711,0.7916073512921193,0.9948269512198287,0.7378367306800688,1,2,3,0.030289307610505852
CLONE_1798,58.13596807600649,0.8192996725260379,0.6902247911246255,0.7191297481780496,1,4,4,0.038307224505031094
CLONE_1799,80.33817504135543,0.5633998725738942,0.739734974375267,0.745400641282739,1,4,4,0.02713087261617757
CLONE_1800,61.09130710025023,0.8705867077535996,0.8709941015542484,0.7464081512697323,1,3,3,0.031053238316402484
CLONE_1801,22.531157605602726,0.7489313992050942,0.6503671354907614,0.7312543003931175,1,4,4,0.03409059377577339
CLONE_1802,143.10239128104095,0.8346090593792956,0.7711401435808042,0.7351690735675099,1,3,3,0.024372090959423547
